timestamp,open,close,high,low,volume
1643666400000,38410.6,38403.92,38717.39,38391.42,250632.645093
1643670000000,38398.65,38477.61,38505.55,38357.59,50919.71456757
1643673600000,38471.0,38311.22,38610.43,38257.32,137770.04368174
1643677200000,38348.11,38262.31,38407.03,38176.03,118966.25628597
1643680800000,38234.81,38448.37,38499.8,38227.22,126101.81969558999
1643684400000,38482.38,38609.17,38653.23,38406.21,176076.89684639
1643688000000,38594.49,38548.02,38620.42,38487.27,116991.06759584
1643691600000,38571.8,38458.45,38604.31,38450.0,322352.33292414
1643695200000,38434.76,38297.98,38477.15,38253.89,327522.53095704
1643698800000,38289.7,38450.55,38463.55,38283.15,113173.82932111999
1643702400000,38418.02,38588.68,38606.1,38407.02,151913.09465821
1643706000000,38579.67,38258.74,39095.3,38235.22,2605838.9653174
1643709600000,38250.0,38244.88,38339.59,38011.11,655663.1787501799
1643713200000,38254.48,38417.86,38473.84,38223.76,206093.04734134
1643716800000,38417.86,38668.8,38761.78,38370.21,514641.86077582
1643720400000,38651.97,38866.01,38954.09,38468.65,626608.8795182
1643724000000,38827.14,38510.75,39013.59,38341.73,1008265.05360389
1643727600000,38513.78,38623.91,38642.91,38186.41,975953.95758541
1643731200000,38651.88,39115.55,39290.74,38605.38,1058699.16715839
1643734800000,39100.68,38892.78,39159.98,38666.66,526674.07920605
1643738400000,38862.76,38520.49,38908.45,38466.59,368982.78392844
1643742000000,38524.59,38386.36,38591.63,38342.04,339794.52088005
1643745600000,38375.84,38529.17,38731.81,38375.84,222826.05374989
1643749200000,38495.65,38785.11,38823.61,38487.97,315413.57897558
1643752800000,38803.68,38682.53,38857.95,38551.5,71736.17176566
1643756400000,38714.16,38694.4,38891.91,38616.49,272549.24545947
1643760000000,38721.1,38568.65,38857.95,38432.58,363871.94991101
1643763600000,38534.77,38420.57,38668.91,38385.1,202479.60884836
1643767200000,38455.6,38618.95,38658.6,38391.07,91801.09031495
1643770800000,38624.97,38564.45,38748.56,38551.58,218803.69161448
1643774400000,38551.72,38428.99,38551.72,38415.1,206208.1143091
1643778000000,38425.14,38392.49,38496.83,38305.56,169608.47342441
1643781600000,38403.15,38270.83,38538.81,38202.5,250328.63811799002
1643785200000,38282.17,38289.41,38386.56,38217.28,245030.96574127
1643788800000,38278.21,38437.58,38458.31,38236.72,229339.88517314
1643792400000,38459.83,38526.07,38537.83,38393.81,149630.75605062
1643796000000,38506.26,38551.08,38591.17,38417.94,99721.3159342
1643799600000,38567.61,38531.59,38567.61,38449.12,24764.26731239
1643803200000,38485.84,38710.81,38731.81,38485.84,308229.1485979
1643806800000,38737.26,38357.69,38749.81,38354.33,227211.98553685
1643810400000,38354.33,37700.0,38398.08,37591.36,1079714.42367892
1643814000000,37684.67,37430.4,37817.04,37366.61,764480.67712845
1643817600000,37411.64,37337.42,37423.18,37080.7,849099.48358701
1643821200000,37330.93,37428.97,37539.09,37274.36,179586.38880401
1643824800000,37428.97,37496.6,37526.06,37386.08,113245.30044702
1643828400000,37496.6,37576.27,37664.0,37418.12,164897.96662072
1643832000000,37581.88,37569.65,37649.44,37418.1,259525.60197274998
1643835600000,37589.29,36944.43,37617.05,36596.2,617654.46299739
1643839200000,36900.79,36993.44,37205.94,36833.08,262268.85950734
1643842800000,37032.1,36907.94,37128.92,36833.08,558404.74559953
1643846400000,36901.29,36885.16,37030.0,36781.95,260001.47410351
1643850000000,36886.56,36868.28,36995.95,36765.02,159234.28477282
1643853600000,36888.11,36945.98,36955.14,36732.58,146834.7988702
1643857200000,36962.7,36825.33,36962.7,36793.19,97253.84920833
1643860800000,36821.91,36914.73,36948.81,36788.97,110039.09099236
1643864400000,36899.56,37002.24,37078.49,36847.24,235889.01193914
1643868000000,36991.43,36898.44,37003.21,36843.24,93696.57325466
1643871600000,36929.87,37045.6,37083.68,36929.87,150458.22366424
1643875200000,37038.31,37057.14,37107.75,36991.96,122535.48064821
1643878800000,37070.3,36612.07,37070.3,36612.07,243317.87655877
1643882400000,36662.89,36382.61,36662.89,36283.57,495798.41854294
1643886000000,36383.3,36768.91,36787.46,36300.0,798718.44387913
1643889600000,36768.92,36664.76,36794.64,36256.76,666669.69111756
1643893200000,36685.03,36555.33,36763.81,36446.3,372477.05319843
1643896800000,36580.76,36525.73,36757.53,36489.96,420788.07432864
1643900400000,36486.88,36895.36,36969.61,36479.85,346493.36800178
1643904000000,36919.47,36695.27,37107.75,36695.27,284426.00013641
1643907600000,36687.62,36815.33,36875.22,36561.64,290674.1565907
1643911200000,36805.48,36767.17,36857.25,36703.7,1078040.20550667
1643914800000,36777.45,36565.75,36820.75,36457.44,279739.62169814
1643918400000,36594.71,36345.76,36632.89,36268.56,403979.83565265
1643922000000,36381.43,36951.99,37084.3,36381.43,792901.72446429
1643925600000,36961.43,36948.29,36993.17,36809.44,163812.79964249
1643929200000,36918.2,37296.17,37354.27,36916.43,348204.90574231
1643932800000,37333.73,37204.14,37333.73,37130.6,132112.84409987
1643936400000,37166.5,37215.46,37215.46,37039.57,88648.92766421
1643940000000,37176.83,37321.31,37447.93,37147.82,312275.23506074003
1643943600000,37316.68,37321.26,37411.89,37274.75,85895.69235514
1643947200000,37323.68,37344.44,37350.45,37250.87,86059.89182931
1643950800000,37275.63,37546.5,37683.19,37267.94,674379.47222854
1643954400000,37563.14,37994.83,38018.33,37557.29,629036.84608689
1643958000000,37998.3,37847.35,38201.68,37844.52,581505.32885963
1643961600000,37921.77,37937.12,38047.49,37871.34,531403.36643098
1643965200000,37974.67,38022.65,38114.19,37918.53,239243.35182247
1643968800000,38052.46,37854.73,38235.0,37803.54,516941.9455123
1643972400000,37901.64,37814.42,37969.21,37814.42,158140.04219233998
1643976000000,37856.3,37945.5,38052.14,37856.29,201150.43145877
1643979600000,37968.76,37418.2,38186.2,37379.36,711096.7684248
1643983200000,37434.06,37926.04,38026.04,37296.66,1007643.15123998
1643986800000,37945.02,39485.47,39816.5,37916.78,3512620.20523668
1643990400000,39485.47,40242.17,40616.5,39469.44,3673042.95883905
1643994000000,40306.8,40525.57,40560.05,40165.57,1210123.21640679
1643997600000,40525.57,40456.51,40662.55,40286.1,826101.98561159
1644001200000,40484.84,40721.54,40864.91,40367.5,687969.35773404
1644004800000,40738.78,40576.88,40891.15,40418.27,716284.67555217
1644008400000,40552.85,40626.17,40626.17,40444.62,116226.61524825
1644012000000,40595.09,40658.37,40658.37,40352.75,208193.76078863
1644015600000,40651.08,41578.7,41786.18,40586.22,1909049.6980932
1644019200000,41578.72,41495.41,41913.84,41368.42,1699763.00961069
1644022800000,41483.68,41287.43,41533.25,41205.81,359182.57279591
1644026400000,41295.6,41358.08,41447.5,41179.25,172282.1785086
1644030000000,41388.2,41444.56,41461.81,41351.54,174816.41251036
1644033600000,41475.46,41465.7,41700.0,41374.15,221036.793354
1644037200000,41455.08,41540.12,41639.23,41407.49,208338.39810282
1644040800000,41561.87,41485.73,41736.69,41485.73,167647.67366672
1644044400000,41495.34,41384.25,41495.34,41384.25,108562.25368770999
1644048000000,41386.04,41444.74,41579.55,41323.18,377418.73176737
1644051600000,41465.7,41560.0,41560.0,41180.63,432794.96961248
1644055200000,41524.41,41539.87,41660.45,41421.83,200643.33846225002
1644058800000,41556.55,41433.16,41628.75,41400.0,197014.36066802999
1644062400000,41445.4,41386.76,41515.86,41347.91,130908.90062139
1644066000000,41397.21,41489.03,41538.55,41390.51,297900.87799815
1644069600000,41495.97,41431.74,41753.05,41400.0,387103.99884663
1644073200000,41439.47,41768.12,41894.2,41333.21,558980.0526452
1644076800000,41765.9,41294.28,41850.78,41248.45,300318.69200077
1644080400000,41283.67,41555.38,41660.45,40938.83,428243.70112121
1644084000000,41576.33,41665.94,41736.69,41520.17,163873.68302161
1644087600000,41663.82,41532.59,41669.63,41486.74,88674.82878266
1644091200000,41595.39,41637.41,41682.72,41390.54,285818.89836552
1644094800000,41635.88,41649.08,41763.45,41563.91,271765.96767837
1644098400000,41646.12,41568.51,41749.51,41557.39,220041.60227982
1644102000000,41565.43,41413.49,41646.06,41347.97,124570.80065978
1644105600000,41450.64,41467.17,41511.0,41347.97,42260.82758227
1644109200000,41492.72,41581.93,41635.44,41492.72,47991.49392217
1644112800000,41597.95,41533.7,41634.31,41473.42,204157.41918327
1644116400000,41533.7,41451.06,41568.31,41451.06,24925.37746066
1644120000000,41464.86,41556.7,41556.7,41323.55,188631.26011256
1644123600000,41532.07,41582.79,41588.9,41498.42,73079.60509951
1644127200000,41565.46,41453.44,41576.82,41422.89,41690.57032502
1644130800000,41452.72,41632.53,41721.04,41442.76,199096.80179265
1644134400000,41618.57,41639.1,41656.26,41492.97,79782.60288105
1644138000000,41642.2,41649.79,41678.33,41592.48,64105.73328932
1644141600000,41680.08,41565.99,41698.26,41541.0,60548.78836391
1644145200000,41572.9,41533.76,41614.75,41492.97,52891.714828020005
1644148800000,41536.46,41619.62,41635.12,41502.07,60130.14596492
1644152400000,41599.19,41683.66,41802.46,41496.01,440897.08386751
1644156000000,41698.6,41300.0,42171.19,41213.9,1532870.01480162
1644159600000,41300.73,41499.44,41537.18,41125.74,349779.48191368
1644163200000,41521.03,41649.8,41688.25,41446.53,442687.59462695
1644166800000,41649.8,41638.1,41738.0,41551.94,74851.69731667
1644170400000,41675.1,41492.07,41675.1,41434.88,74708.34977087
1644174000000,41528.89,41697.31,41726.19,41512.18,38216.44711818
1644177600000,41721.86,41586.28,41740.53,41510.83,27423.96829661
1644181200000,41605.45,41644.87,41716.11,41544.65,49142.33056391
1644184800000,41674.33,41622.05,41721.91,41541.86,52490.34812239
1644188400000,41587.34,42412.6,42668.93,41500.61,2342985.95783679
1644192000000,42407.23,41810.29,42480.78,41652.86,1263274.9420818
1644195600000,41836.51,42109.93,42260.96,41711.86,391290.02442582
1644199200000,42113.75,42343.31,42648.09,42113.75,541347.52571841
1644202800000,42353.61,42825.81,42939.98,42330.29,1043691.7873127899
1644206400000,42827.26,42836.18,42900.0,42700.0,407759.40586376
1644210000000,42816.29,42776.97,43006.03,42686.35,677106.76992222
1644213600000,42744.82,42735.86,42805.62,42667.19,72927.95380094
1644217200000,42745.73,42755.85,42757.74,42556.93,205623.17198402
1644220800000,42698.32,42624.32,42765.62,42521.83,264589.99795285
1644224400000,42619.07,42413.86,42628.17,42240.98,334894.48422109
1644228000000,42413.86,42551.62,42628.94,42360.0,163338.46280588
1644231600000,42592.89,42732.22,42743.0,42592.89,175509.14581373
1644235200000,42741.37,42646.7,42786.95,42496.32,85840.74067184
1644238800000,42619.99,42809.77,42887.37,42619.99,225160.43567406
1644242400000,42792.17,43415.03,43445.37,42758.34,1249715.3482115201
1644246000000,43416.48,43798.88,43898.63,43111.46,1131625.90391276
1644249600000,43846.5,43809.24,44104.4,43499.99,2071778.63299198
1644253200000,43788.28,44197.59,44341.54,43601.62,747489.41570029
1644256800000,44215.47,44066.72,44502.93,43769.24,1308440.36156586
1644260400000,44064.12,44241.94,44480.96,43980.21,756881.27824335
1644264000000,44239.33,44147.85,44428.47,43802.83,592033.82753845
1644267600000,44164.63,44070.69,44246.24,43789.27,587050.07170074
1644271200000,44085.32,44078.87,44180.6,43967.08,293412.16853968
1644274800000,44089.51,43822.1,44201.37,43754.18,274759.34531633003
1644278400000,43854.64,43833.75,43948.8,43563.16,448872.43835597
1644282000000,43825.48,44035.59,44073.74,43792.57,197258.07199465
1644285600000,44032.56,43955.82,44105.54,43892.31,142220.8810049
1644289200000,43909.83,44183.43,44186.44,43853.93,162138.26370966
1644292800000,44185.43,44369.68,44369.68,44087.77,359053.3410745
1644296400000,44372.9,44886.92,45002.45,44252.25,1193095.6855571
1644300000000,44894.76,44814.51,45483.41,44550.54,1713979.66179758
1644303600000,44810.67,44872.17,44918.41,44595.45,181791.35884454
1644307200000,44861.18,44024.48,44874.53,43855.99,956266.08547543
1644310800000,44000.0,43836.37,44172.73,43542.49,1784715.34948129
1644314400000,43856.16,43868.04,43926.47,43580.81,543555.42823386
1644318000000,43890.1,43993.74,44064.86,43729.78,371870.96831537
1644321600000,43959.88,43456.13,43964.38,43124.37,2267927.36509948
1644325200000,43363.22,43617.61,43617.61,43211.37,974222.62162593
1644328800000,43579.28,43568.1,43854.4,43543.29,440741.44177535997
1644332400000,43565.34,43465.0,43565.34,42885.91,1834893.3878932
1644336000000,43429.69,43046.67,43677.96,42929.13,1183981.59673911
1644339600000,43046.53,42947.82,43201.46,42673.45,1259620.88376288
1644343200000,42941.21,43012.87,43251.26,42863.66,215689.97739928
1644346800000,42955.15,43024.87,43135.45,42717.78,330949.24315927
1644350400000,42989.68,44270.82,44336.94,42946.8,2048240.01959138
1644354000000,44256.82,44259.62,44398.89,43918.38,836896.52373458
1644357600000,44236.62,44108.66,44256.95,43897.37,218550.56376153
1644361200000,44099.63,44027.06,44296.43,44021.44,421688.0823198
1644364800000,44081.06,44249.46,44324.85,43964.95,231763.19208275998
1644368400000,44208.25,43902.02,44208.25,43811.35,257231.85754374
1644372000000,43895.32,43330.71,43925.34,43144.79,1339288.33804498
1644375600000,43335.44,43329.58,43478.6,43253.85,135984.93398774
1644379200000,43353.4,43477.88,43572.2,43332.1,102210.4664619
1644382800000,43458.22,43602.79,43740.82,43136.03,313664.13495137
1644386400000,43552.02,43707.19,43818.15,43552.02,102590.17354677
1644390000000,43711.4,43908.05,43908.05,43428.8,293674.58878245
1644393600000,43853.74,43409.88,43925.52,43192.54,429654.05495344
1644397200000,43399.27,43357.23,43649.66,43311.81,454007.7986
1644400800000,43373.53,43595.71,43726.77,43370.39,222971.13826953
1644404400000,43623.38,43709.26,43818.92,43381.47,444930.70027206
1644408000000,43720.06,44116.43,44324.85,43647.14,1489491.25195841
1644411600000,44169.37,43957.36,44442.0,43867.67,548416.38056813
1644415200000,43952.96,44153.1,44255.45,43798.81,341638.32701294
1644418800000,44102.16,43824.23,44184.97,43802.83,351313.77580042003
1644422400000,43898.78,44103.61,44127.08,43634.07,439924.36175787
1644426000000,44061.96,44052.69,44319.19,43994.91,199203.79032069
1644429600000,44036.55,44166.12,44166.12,43924.07,333491.89231166
1644433200000,44179.05,44476.84,44703.82,44129.14,1370071.53232246
1644436800000,44478.73,44729.14,44803.47,44355.02,938386.15551766
1644440400000,44702.03,44459.25,44780.42,44446.83,646615.46756051
1644444000000,44525.04,44568.36,44605.63,44239.13,440385.7934843
1644447600000,44578.37,44382.13,44594.98,44248.88,282055.50619959
1644451200000,44393.58,44129.3,44393.58,44038.16,506318.77464816003
1644454800000,44129.3,44254.84,44255.45,44038.16,189740.7535665
1644458400000,44244.76,43811.35,44357.14,43811.35,603756.35619875
1644462000000,43806.43,43777.97,43852.65,43580.81,775894.74745951
1644465600000,43794.36,43799.58,43905.62,43585.86,618413.06309439
1644469200000,43788.95,43897.51,43902.76,43706.8,181607.79062770001
1644472800000,43884.18,43868.62,43992.82,43771.08,212883.58880533
1644476400000,43881.24,44090.56,44131.74,43881.24,154551.74382242
1644480000000,44092.04,44210.09,44303.01,44056.17,215097.31936994
1644483600000,44203.8,44400.88,44465.31,44121.58,271960.31704037
1644487200000,44402.19,44635.46,44750.0,44351.08,431146.68470454
1644490800000,44640.08,44813.27,45164.42,44575.98,1574483.06270133
1644494400000,44837.14,44827.58,44994.32,44565.61,1102398.58339022
1644498000000,44772.72,43634.07,45058.47,43634.07,4532035.35072167
1644501600000,43646.81,44346.77,44357.14,43182.61,2526398.09072995
1644505200000,44364.04,44934.18,45659.75,44163.83,5916027.99519863
1644508800000,44947.19,45418.62,45536.18,44844.75,2666109.57572272
1644512400000,45416.02,45359.35,45827.12,45029.5,2646667.94021435
1644516000000,45301.88,45142.2,45339.5,44870.61,2515531.38413916
1644519600000,45142.2,44373.55,45144.41,44355.02,1460122.72247899
1644523200000,44350.56,44084.22,44602.27,43794.24,304031.70798636
1644526800000,44028.51,43707.8,44186.44,43697.79,833188.41176389
1644530400000,43762.05,43882.61,44072.88,43605.97,279525.91145442
1644534000000,43927.55,43489.69,44037.57,43347.0,705697.41895622
1644537600000,43468.76,43045.1,43557.04,42604.33,1599392.7452889
1644541200000,43031.53,43160.78,43825.06,42965.16,2172113.99661063
1644544800000,43162.74,43112.67,43179.89,42824.93,263393.39554615
1644548400000,43102.4,43346.44,43405.8,43102.4,616353.62658862
1644552000000,43346.35,43113.4,43364.81,42976.69,360495.345158
1644555600000,43084.73,42858.96,43088.75,42833.33,167298.90155357998
1644559200000,42837.15,43248.43,43273.57,42829.2,171512.27792542
1644562800000,43231.14,43348.61,43405.8,43175.42,369540.2228989
1644566400000,43361.38,43000.0,43530.73,43000.0,173363.49491827
1644570000000,43024.18,43485.31,43602.86,42883.53,518233.71472185
1644573600000,43477.14,43430.71,43558.02,43247.33,117385.93901078
1644577200000,43400.0,43343.85,43516.35,43338.96,47292.16681292
1644580800000,43358.98,43563.01,43677.96,43255.24,374157.91721632
1644584400000,43603.36,43820.5,43820.5,43500.0,288865.98662403
1644588000000,43730.0,43506.16,43916.66,43295.58,833718.61666134
1644591600000,43600.0,43672.75,43800.0,43551.1,104091.06239622
1644595200000,43708.73,43544.19,43737.53,43429.45,545196.42792366
1644598800000,43543.03,43427.03,43704.76,43381.47,297970.74352513
1644602400000,43451.27,42653.14,43508.25,42587.97,1413326.35424848
1644606000000,42640.97,42687.33,43149.64,42040.84,1991562.28976505
1644609600000,42749.68,42337.83,42852.24,42222.03,1742020.80963388
1644613200000,42345.76,42536.36,42695.87,42297.26,301118.41507503
1644616800000,42536.36,42149.16,42600.41,42014.03,354677.58023744
1644620400000,42104.78,42398.13,42430.9,41946.24,313544.13806608
1644624000000,42366.25,42326.39,42404.24,42243.88,138102.80335565
1644627600000,42304.7,42445.0,42488.54,42288.81,96673.05756028
1644631200000,42383.31,42428.82,42470.77,42351.92,71129.12715148
1644634800000,42428.82,42282.37,42437.17,42166.39,226742.89053989
1644638400000,42301.01,42300.41,42420.38,42231.32,39849.272812849995
1644642000000,42304.53,42245.0,42398.92,42204.49,135153.81754626
1644645600000,42282.37,42059.24,42304.4,41759.2,713008.63321768
1644649200000,42021.16,42107.41,42217.22,41944.16,118159.25311466
1644652800000,42128.01,42244.62,42371.51,42105.9,207395.07741998
1644656400000,42237.21,42378.14,42435.1,42225.22,150084.74172633
1644660000000,42374.81,42264.45,42377.8,42113.28,220645.78909853
1644663600000,42251.66,42411.49,42422.94,41893.7,658979.65859912
1644667200000,42398.01,42251.05,42433.02,42212.43,36339.93475119
1644670800000,42221.37,42092.04,42343.0,42092.04,14409.54046914
1644674400000,42152.56,42153.63,42213.26,41806.15,272044.80773076
1644678000000,42175.0,42093.09,42199.17,41833.33,333464.80292761
1644681600000,42166.66,42727.78,42797.73,42000.0,814178.26559132
1644685200000,42704.94,42738.12,42797.73,42566.44,54539.21878886
1644688800000,42733.58,42861.3,43000.25,42733.5,152320.26829762
1644692400000,42826.8,42654.59,42877.9,42617.4,170152.69224766
1644696000000,42674.09,42567.52,42751.73,42488.2,316814.829916
1644699600000,42626.35,41886.9,42626.35,41714.68,2212500.71794318
1644703200000,41837.42,42172.74,42220.49,41828.06,258805.24882224
1644706800000,42169.79,42252.67,42255.71,42080.51,123731.5527143
1644710400000,42236.48,42375.97,42500.25,42066.91,254066.02689559
1644714000000,42384.77,42231.14,42463.51,42231.14,123293.77886456999
1644717600000,42280.12,42224.25,42280.12,42114.42,36512.397302979996
1644721200000,42243.0,42258.64,42300.36,42168.75,54556.39830087
1644724800000,42232.56,42196.92,42316.92,42120.4,17905.65037368
1644728400000,42175.49,42269.59,42304.59,42121.13,59062.133662600005
1644732000000,42243.14,42418.74,42420.38,42230.3,86834.84380638
1644735600000,42430.83,42405.75,42464.34,42301.05,60095.28654177
1644739200000,42419.75,42444.68,42495.56,42360.91,21282.03903806
1644742800000,42437.44,42364.37,42437.44,42282.52,18095.51212503
1644746400000,42327.94,42599.72,42631.57,42241.42,279241.55001581
1644750000000,42540.62,42474.24,42649.06,42459.43,115457.74064689
1644753600000,42459.43,42469.84,42618.24,42424.03,26491.00650438
1644757200000,42454.07,42508.01,42565.75,42405.3,75943.36259929
1644760800000,42519.07,42542.06,42701.5,42192.53,459344.02095685
1644764400000,42546.55,42552.35,42753.36,42546.55,367869.80462895
1644768000000,42549.98,42310.31,42564.91,42223.95,135413.65328321
1644771600000,42261.0,42268.67,42283.76,42100.0,186254.3337527
1644775200000,42264.4,41945.49,42396.72,41873.25,1243796.33915126
1644778800000,41958.52,42040.9,42171.19,41889.0,271679.26882426
1644782400000,42040.9,42433.02,42433.02,42025.2,51925.375518
1644786000000,42425.37,42215.53,42499.99,42206.87,149705.07516626
1644789600000,42211.69,42289.88,42396.9,42211.69,67980.96720833
1644793200000,42407.86,42032.23,42407.86,42020.08,86015.73097095
1644796800000,42087.0,42102.33,42173.71,41943.43,74512.58997554
1644800400000,42133.3,41722.35,42137.27,41563.49,1056762.00413682
1644804000000,41656.39,41724.79,41836.51,41608.41,113840.45166314
1644807600000,41728.79,41905.12,41958.53,41720.61,272022.48112183
1644811200000,41906.14,41951.22,41970.75,41851.69,87532.52182849
1644814800000,41975.96,41800.28,42002.66,41800.28,68250.1420212
1644818400000,41761.41,42196.07,42265.87,41730.9,399847.3694047
1644822000000,42194.24,42287.65,42371.51,42126.6,296270.10820136
1644825600000,42329.27,42029.46,42411.11,42010.71,409708.29460794
1644829200000,42010.71,42047.36,42213.55,41960.0,313190.68663791
1644832800000,42086.07,42210.17,42283.91,41931.61,145410.97213967002
1644836400000,42224.78,42119.85,42249.86,42107.85,123623.60272633
1644840000000,42094.89,42538.23,42581.63,41972.59,408383.16381382
1644843600000,42556.4,42496.37,42670.55,42392.0,390704.16555119
1644847200000,42465.6,42512.59,42828.12,42465.6,439362.04508282
1644850800000,42498.31,42595.08,42648.63,42369.21,309766.30989284
1644854400000,42575.99,42645.27,42822.22,42551.79,230609.36645422998
1644858000000,42639.04,42531.74,42837.67,42524.24,951188.94919576
1644861600000,42581.27,42234.44,42646.81,42211.34,520238.74296009
1644865200000,42205.55,42124.4,42287.05,41812.57,701120.16605375
1644868800000,42130.63,42183.95,42310.68,41992.24,397371.85758587
1644872400000,42175.75,42227.16,42280.35,42121.18,214311.30824569
1644876000000,42266.22,42623.22,42750.44,42241.24,675348.86449236
1644879600000,42663.92,42541.22,42797.87,42541.22,129534.47832989
1644883200000,42558.44,42569.56,42643.16,42446.68,495801.33024394
1644886800000,42581.5,43450.0,43614.36,42534.25,2464570.9643404
1644890400000,43475.0,43581.86,43677.96,43381.12,553041.95986616
1644894000000,43581.86,43580.52,43645.01,43508.47,97078.00821163
1644897600000,43580.49,43479.39,43785.22,43465.76,458704.52007115
1644901200000,43500.0,43571.93,43629.77,43395.94,62585.08332744
1644904800000,43557.03,43560.36,43677.96,43540.9,322189.0388449
1644908400000,43566.43,43691.65,43757.4,43532.63,124502.97653869
1644912000000,43691.65,43986.99,44174.74,43628.94,1266257.36320119
1644915600000,43998.92,44030.45,44100.94,43848.26,274002.60250135
1644919200000,44070.13,44193.63,44353.34,43990.57,628766.3905495
1644922800000,44324.85,44258.52,44428.9,44107.04,299121.28532587
1644926400000,44235.77,44166.9,44341.11,44135.35,365039.12267087
1644930000000,44218.79,44248.32,44316.85,44032.87,124534.72679497
1644933600000,44230.52,44251.86,44516.81,44205.35,530390.36783614
1644937200000,44267.62,44203.56,44290.46,44096.18,348144.57144816
1644940800000,44207.12,44100.0,44231.87,44032.87,262897.95366854
1644944400000,44134.46,43910.27,44163.83,43856.82,330323.5140032
1644948000000,43932.96,44117.8,44186.44,43881.5,64503.8010565
1644951600000,44124.34,43991.97,44124.34,43964.95,103458.14713904
1644955200000,43991.97,44115.74,44168.0,43991.3,137410.35762589
1644958800000,44126.66,43972.91,44131.59,43949.41,138942.01604385
1644962400000,43972.91,44147.29,44368.02,43972.91,154979.45121808
1644966000000,44177.14,44536.2,44742.18,44113.14,706703.35979015
1644969600000,44561.6,44200.7,44561.6,44134.86,234786.46293105
1644973200000,44200.7,43990.45,44200.7,43955.44,356882.681894
1644976800000,44001.08,44052.54,44073.63,43898.98,245360.37678251
1644980400000,44085.56,43987.12,44153.99,43960.01,97642.36393747
1644984000000,43982.0,43876.95,43982.0,43685.51,553383.95062878
1644987600000,43894.63,44073.47,44130.91,43894.63,100426.81820733
1644991200000,44062.48,44035.84,44186.44,44035.34,64640.99163441
1644994800000,44080.69,44176.5,44180.97,43943.18,50375.91356848
1644998400000,44173.23,44175.23,44325.09,44149.84,86106.23899116
1645002000000,44181.64,44012.36,44236.71,44012.36,95791.94154422
1645005600000,44019.19,44116.17,44116.24,43889.01,75079.91314336
1645009200000,44133.11,44195.98,44256.72,44116.54,208302.10545706
1645012800000,44171.48,43970.23,44178.67,43970.23,51286.23954019
1645016400000,44030.0,43616.88,44140.08,43530.01,568570.73745705
1645020000000,43608.56,43476.02,43733.36,43318.04,772147.00483806
1645023600000,43487.08,43573.98,43687.28,43455.09,70932.6051319
1645027200000,43593.06,43656.1,43724.11,43363.64,286856.52441473
1645030800000,43678.46,43588.48,43709.68,43550.74,128667.88985722
1645034400000,43570.92,43783.45,43884.04,43558.16,132026.56054659002
1645038000000,43891.39,44233.54,44346.99,43690.21,1051663.60539738
1645041600000,44235.13,44068.83,44364.97,44068.83,252771.66294444
1645045200000,44097.78,44065.8,44161.52,43898.98,141105.56473701
1645048800000,44068.79,44017.73,44133.11,43958.57,35245.38981706
1645052400000,44017.73,43892.43,44157.76,43848.26,78087.07276638
1645056000000,43865.89,44096.71,44096.71,43829.36,134474.62051704
1645059600000,44066.25,43995.66,44157.76,43994.3,78379.50739885
1645063200000,44000.01,43998.62,44086.9,43835.33,113838.66839942
1645066800000,44001.0,43585.86,44001.0,43585.86,281532.03425077
1645070400000,43580.84,43624.5,43702.49,43358.78,390621.23330562
1645074000000,43603.42,43610.03,43707.95,43529.44,25876.22600765
1645077600000,43604.93,43844.2,43873.09,43599.48,68976.00113366
1645081200000,43804.9,43899.97,43939.46,43735.5,43352.43000685
1645084800000,43930.56,43462.52,44016.94,43333.59,519329.66423276
1645088400000,43479.75,43237.16,43490.0,42925.9,932939.26734328
1645092000000,43202.65,43049.57,43335.32,42947.22,75055.9826928
1645095600000,43029.74,43191.16,43205.88,42980.94,90865.00234321
1645099200000,43189.39,43209.64,43355.18,43165.04,94208.63994064
1645102800000,43225.63,42222.78,43278.29,42163.31,2459635.64206471
1645106400000,42229.93,41911.89,42377.96,41846.2,900989.07422854
1645110000000,41899.09,41908.8,42124.69,41700.59,809430.8758545
1645113600000,41906.52,41958.21,42135.02,41648.29,1360166.3691492
1645117200000,41988.39,41727.43,41989.18,41609.78,715358.23774867
1645120800000,41730.31,41240.17,41857.42,40750.0,3244551.38794289
1645124400000,41262.71,41203.71,41262.71,40948.47,216068.38405195
1645128000000,41163.35,40884.44,41163.35,40854.0,168906.16893057
1645131600000,40881.86,40682.09,40934.66,40071.06,1845269.31085442
1645135200000,40748.12,40727.4,40751.51,40387.43,367578.35370422003
1645138800000,40701.34,40564.25,40753.54,40453.2,112762.77174427999
1645142400000,40481.43,40563.72,40677.29,40302.01,108952.45316643
1645146000000,40600.0,40797.1,40927.77,40375.7,485741.07335672
1645149600000,40842.35,40763.54,40872.48,40659.54,194703.2259982
1645153200000,40767.53,40693.21,40767.53,40600.0,50693.57793105
1645156800000,40731.65,40500.0,40770.35,40500.0,167943.36964248
1645160400000,40523.68,40629.31,40693.88,40523.68,63783.956275649994
1645164000000,40629.31,40715.01,40743.98,40587.02,110049.76354676
1645167600000,40710.2,40634.31,40769.01,40575.67,145500.06742479
1645171200000,40669.88,40929.82,40994.37,40669.88,431158.33016888
1645174800000,40876.97,40875.77,40903.92,40774.8,58902.10271228
1645178400000,40882.56,40784.8,40882.56,40709.51,95322.20877614
